,Name,DP Score,NPV Value,Location,City,Consult Fee,Years of Experience,Speciality,Degree_no,Degree_1,Degree_2
6732,Dr. Naveen Kumar,98.0,63.0,Kengeri, Bangalore,700.0,19.0,General Surgeon,3,MBBS,MS
6733,Dr. Suhas Prabhakar,98.0,45.0,Bannerghatta Road, Bangalore,300.0,14.0,General Surgeon,2,BDS,MDS
6734,Dr. Akhil K. Bhat,95.0,20.0,Koramangala 5 Block, Bangalore,600.0,26.0,General Surgeon,3,MBBS,MS
6735,Dr. Sushant,97.0,36.0,Marathahalli, Bangalore,300.0,12.0,General Surgeon,2,MDS,BDS
6736,Dr. Gururaj H,96.0,27.0,Rajarajeshwarinagar, Bangalore,850.0,22.0,General Surgeon,3,MBBS,DNB
6737,Dr. K Premanand,94.0,190.0,Ashoknagar, Bangalore,800.0,22.0,General Surgeon,2,MDS,BDS
6738,Dr. Narasimhaiah Srinivasaiah,94.0,190.0,Bannerghatta Road, Bangalore,1000.0,25.0,General Surgeon,6,MBBS,FRCS
6739,Dr. Chandrakant R Kesari,94.0,190.0,Sahakaranagar, Bangalore,500.0,19.0,General Surgeon,2,MBBS,MS
6740,Dr. Shirish Dave,94.0,190.0,Bannerghatta Road, Bangalore,800.0,29.0,General Surgeon,3,MBBS,MS
6741,Dr. Keertana Devasani,100.0,32.0,BTM Layout, Bangalore,750.0,13.0,General Surgeon,3,MBBS,MS
6742,Dr. Yasha C,100.0,63.0,Nagarbhavi, Bangalore,500.0,11.0,General Surgeon,2,MBBS,MS
6743,Dr. Mohammed Farooq Khateeb,94.0,190.0,Hebbal, Bangalore,1000.0,20.0,General Surgeon,2,MBBS,MS
6744,Dr. Archana Muralidharan,90.0,59.0,Hebbal, Bangalore,800.0,21.0,General Surgeon,3,MBBS,Diploma
6745,Dr. Krishna Chaitanya K H,92.0,13.0,JP Nagar, Bangalore,1000.0,12.0,General Surgeon,3,MBBS,MS
6746,Dr. Naresh Babu G.S,94.0,190.0,Jayanagar, Bangalore,750.0,27.0,General Surgeon,2,MBBS,MS
6747,Dr. Anand,94.0,190.0,Sampangiramnagar, Bangalore,800.0,10.0,General Surgeon,3,MBBS,MS
6748,Dr. Khyathi J Rao,99.0,231.0,Vijayanagar, Bangalore,300.0,16.0,General Surgeon,1,BDS,No_more_degree
6749,Dr. Ramya Deepthi,100.0,27.0,Rajajinagar, Bangalore,500.0,14.0,General Surgeon,3,MBBS,MS
6750,Dr. Deepak S,100.0,14.0,HSR Layout, Bangalore,300.0,16.0,General Surgeon,1,MDS,No_more_degree
6751,Dr. Sirse Namrata,99.0,175.0,Sarjapur Road, Bangalore,550.0,11.0,General Surgeon,1,BDS,No_more_degree
6752,Dr. Sunil Kumar C S,94.0,190.0,Millers Road, Bangalore,1000.0,18.0,General Surgeon,2,MBBS,MS
6753,Dr. Sharath Kumar J G,64.0,58.0,HSR Layout, Bangalore,600.0,22.0,General Surgeon,2,MBBS,MS
6754,Dr. Mithun N Oswal,100.0,52.0,Bellandur, Bangalore,600.0,12.0,General Surgeon,3,MBBS,MS
6755,Dr. Chetan Satish,94.0,190.0,Yeshwanthpur, Bangalore,950.0,22.0,General Surgeon,3,MBBS,MS
6756,Dr. Kiran Prasad N V,99.0,151.0,Bannerghatta Road, Bangalore,500.0,18.0,General Surgeon,3,MBBS,DNB
6757,Dr. Akshay Shivappa Kudpaje,94.0,190.0,Yelahanka, Bangalore,900.0,18.0,General Surgeon,3,MBBS,MS
6758,Dr. Jainath R.,100.0,22.0,Kammana Halli, Bangalore,1000.0,22.0,General Surgeon,3,MBBS,MCh
6759,Dr. Sunder Narasimhan,87.0,190.0,Bannerghatta Road, Bangalore,1000.0,34.0,General Surgeon,2,MBBS,MS
6760,Dr. Chithra Ramu,94.0,190.0,Bannerghatta Road, Bangalore,850.0,9.0,General Surgeon,3,MBBS,MS
6761,Dr. Narendra Babu M,96.0,25.0,Jayanagar, Bangalore,550.0,25.0,General Surgeon,2,MBBS,MCh
6762,Dr. Bharath G,94.0,190.0,Vijayanagar, Bangalore,1000.0,16.0,General Surgeon,3,MBBS,MS
6763,Dr. Sunil Kumar S,84.0,19.0,Ashoknagar, Bangalore,1000.0,19.0,General Surgeon,2,MBBS,MD
6764,Dr. Sanjitha Shampur,94.0,190.0,Jayanagar, Bangalore,750.0,19.0,General Surgeon,2,MS,MBBS
6765,Dr. Rajshekhar C Jaka,98.0,101.0,Indiranagar, Bangalore,750.0,22.0,General Surgeon,5,MBBS,MS
6766,Dr. Dayananda,94.0,190.0,Banashankari 3rd Stage, Bangalore,500.0,11.0,General Surgeon,3,MBBS,MS
6767,Dr. Shilpa Rudra Devaru,94.0,190.0,Richmond Town, Bangalore,750.0,13.0,General Surgeon,3,MBBS,DNB
6768,Dr. Bhaskar Pai.K,93.0,27.0,Seshadripuram, Bangalore,740.0,37.0,General Surgeon,2,MBBS,MS
6769,Dr. Sheetal Ramappa,86.0,22.0,Yelachenahalli, Bangalore,150.0,17.0,General Surgeon,1,BDS,No_more_degree
6770,Dr. Satyajit Godhi,97.0,36.0,Jayanagar, Bangalore,750.0,15.0,General Surgeon,2,MS,MBBS
6771,Dr. Dinesh Kumar G R,94.0,190.0,Bannerghatta Road, Bangalore,850.0,23.0,General Surgeon,2,MS,MBBS
6772,Dr. Suraj Manjunath,100.0,11.0,Millers Road, Bangalore,900.0,25.0,General Surgeon,3,MCh,MS
6773,Dr. Madva Jayashankar,91.0,43.0,Old Airport Road, Bangalore,750.0,38.0,General Surgeon,3,MBBS,MS
6774,Dr. Chaitanya S. H,98.0,125.0,Jeevanbhimanagar, Bangalore,500.0,21.0,General Surgeon,2,MDS,BDS
6775,Dr. Vijaya G,99.0,129.0,Yeshwanthpur, Bangalore,850.0,29.0,General Surgeon,2,MBBS,MS
6776,Dr. Soumya S Holla,100.0,72.0,Jayanagar, Bangalore,850.0,18.0,General Surgeon,3,MBBS,MRCS
6777,Dr. Ravi Ramachandra,99.0,104.0,Millers Road, Bangalore,1000.0,13.0,General Surgeon,3,MBBS,MS
6778,Dr. Mohamed Asadulla,94.0,190.0,Upparahalli, Bangalore,300.0,7.0,General Surgeon,1,BDS,No_more_degree
6779,Dr. Karthik Pooraneson,94.0,190.0,RT Nagar, Bangalore,350.0,11.0,General Surgeon,2,MBBS,MS
6780,Dr. Prakash A.S,94.0,190.0,Koramangala 5 Block, Bangalore,600.0,38.0,General Surgeon,2,MBBS,MS
6781,Dr. Thimmaraju P R,94.0,190.0,Nagasandra, Bangalore,500.0,23.0,General Surgeon,2,MBBS,MS
6782,Dr. Shreeharsha Mallappa Awati,91.0,43.0,Hulimavu, Bangalore,700.0,21.0,General Surgeon,3,DNB,MS
6783,Dr. Keerthana K,94.0,190.0,VV Puram, Bangalore,350.0,4.0,General Surgeon,2,MDS,BDS
6784,Dr. Madhusudhan,94.0,190.0,Kengeri, Bangalore,700.0,18.0,General Surgeon,3,MBBS,MS
6785,Dr. Mahesh Gopasetty,94.0,190.0,Kengeri, Bangalore,900.0,17.0,General Surgeon,3,MBBS,MS
6786,Dr. Prasanna T Y,98.0,52.0,Basaveshwaranagar, Bangalore,400.0,11.0,General Surgeon,3,MBBS,MS
6787,Dr. Mohammed Rehan Sayeed,100.0,17.0,Hebbal, Bangalore,1090.0,26.0,General Surgeon,3,MBBS,DNB
6788,Dr. Mukundan Seshadri,94.0,190.0,Malleswaram, Bangalore,750.0,34.0,General Surgeon,4,MBBS,MS
6789,Dr. Manjiri Somashekhar,94.0,190.0,Hebbal, Bangalore,1000.0,27.0,General Surgeon,3,MBBS,MS
6790,Dr. Shrihas Rao,94.0,190.0,AECS Layout, Bangalore,300.0,14.0,General Surgeon,2,MDS,BDS
6791,Dr. Munisekhar Reddy,100.0,108.0,HSR Layout, Bangalore,600.0,12.0,General Surgeon,2,MBBS,DNB
6792,Dr. Anil Kumar P.L.,94.0,36.0,Old Airport Road, Bangalore,1000.0,17.0,General Surgeon,3,MBBS,MS
6793,Dr. Bhushan Chittawadagi,94.0,190.0,Rajajinagar, Bangalore,700.0,15.0,General Surgeon,3,MBBS,MS
6794,Dr. Vinutha M,94.0,190.0,CV Raman Nagar, Bangalore,250.0,5.0,General Surgeon,1,BDS,No_more_degree
6795,Dr. Manoj Kumar S P,94.0,190.0,Seshadripuram, Bangalore,740.0,32.0,General Surgeon,3,MBBS,MS
6796,Dr. Rajiv Lochan,94.0,190.0,Old Airport Road, Bangalore,900.0,31.0,General Surgeon,4,MS,MBBS
6797,Dr. Sreedhar Pandith,100.0,25.0,Malleswaram, Bangalore,600.0,37.0,General Surgeon,2,MBBS,MS
6798,Dr. Rajendra Prasad,94.0,190.0,Yeshwanthpur, Bangalore,950.0,17.0,General Surgeon,3,MBBS,MS
6799,Dr. Prakash Babu  M N,94.0,190.0,Richmond Town, Bangalore,600.0,27.0,General Surgeon,2,MBBS,MS
6800,Dr. Chandramouli M S,92.0,13.0,Yeshwanthpur, Bangalore,750.0,32.0,General Surgeon,3,MBBS,MS
6801,Dr. Ramesh B S,94.0,190.0,Rajajinagar, Bangalore,560.0,31.0,General Surgeon,2,MBBS,MS
6802,Dr. Sanjay B S,94.0,190.0,Cunningham Road, Bangalore,600.0,29.0,General Surgeon,3,MBBS,MS
6803,Dr. Naphene  N,94.0,190.0,JP Nagar, Bangalore,700.0,28.0,General Surgeon,2,MBBS,DNB
6804,Dr. H L Manjunath Sastry,94.0,190.0,Malleswaram, Bangalore,650.0,32.0,General Surgeon,2,MBBS,DNB
6805,Dr. Gopal Raj,94.0,190.0,Malleswaram, Bangalore,750.0,34.0,General Surgeon,4,MBBS,MS
6806,Dr. Aasima Boxwala,100.0,15.0,Kadugodi, Bangalore,800.0,11.0,General Surgeon,3,MBBS,MS
6807,Dr. Ashok G N,94.0,190.0,Rajarajeshwarinagar, Bangalore,650.0,15.0,General Surgeon,2,MBBS,MS
6808,Dr. Muralikrishna Nekkanti,94.0,190.0,Jayanagar, Bangalore,800.0,15.0,General Surgeon,3,MBBS,MS
6809,Dr. Chethana R,94.0,190.0,Indiranagar, Bangalore,800.0,9.0,General Surgeon,2,BDS,MDS
6810,Dr. Ritika Khanna,94.0,190.0,Ashoknagar, Bangalore,1000.0,8.0,General Surgeon,2,MBBS,Masters
6811,Dr. Anand Alladi,88.0,40.0,Bannerghatta Road, Bangalore,850.0,35.0,General Surgeon,3,MBBS,MS
6812,Dr. Samadnya Jawalekar,100.0,57.0,HSR Layout, Bangalore,500.0,12.0,General Surgeon,2,BDS,MDS
6813,Dr. U Vasudeva Rao,87.0,15.0,Jayanagar 9 Block, Bangalore,650.0,48.0,General Surgeon,2,MBBS,MS
6814,Dr. Pavan T Sugoor,94.0,190.0,Nagasandra, Bangalore,600.0,14.0,General Surgeon,3,MBBS,MS
6815,Dr. Sachin S,94.0,190.0,Sarjapur Road, Bangalore,750.0,12.0,General Surgeon,2,MBBS,MS
6816,Dr. Peddi Manjunath,94.0,190.0,Banashankari 3rd Stage, Bangalore,500.0,17.0,General Surgeon,3,MBBS,MS
6817,Dr. Sumanth Bhoopal,97.0,207.0,Jayanagar 7 Block, Bangalore,400.0,20.0,General Surgeon,2,MBBS,MS
6818,Dr. Seema Satish,100.0,23.0,Koramangala 1 Block, Bangalore,300.0,17.0,General Surgeon,2,BDS,PGD
6819,Dr. Rewat Laxman,94.0,88.0,Koramangala, Bangalore,850.0,11.0,General Surgeon,3,MBBS,Diploma
6820,Dr. Shilpashree S,94.0,190.0,Rajarajeshwarinagar, Bangalore,250.0,16.0,General Surgeon,2,BDS,MDS
6821,Dr. Shameel Ahmed Shariff,94.0,190.0,HSR Layout, Bangalore,200.0,11.0,General Surgeon,2,BDS,MDS
6822,Dr. Manajeet Patil,94.0,190.0,JP Nagar, Bangalore,950.0,21.0,General Surgeon,3,MBBS,MS
6823,Dr. Raghavendra B Kudasomannavar,94.0,190.0,Ashoknagar, Bangalore,800.0,19.0,General Surgeon,2,MBBS,MS
6824,Dr. Shweta Jha,94.0,190.0,Seegehalli, Bangalore,400.0,12.0,General Surgeon,2,BDS,MDS
6825,Dr. Veerendra,90.0,41.0,KR Puram, Bangalore,400.0,16.0,General Surgeon,2,BDS,MDS
6826,Dr. Suhas S,100.0,13.0,Basavanagudi, Bangalore,700.0,13.0,General Surgeon,3,MBBS,MS
6827,Dr. M.A. Anwar,94.0,190.0,Whitefield, Bangalore,500.0,13.0,General Surgeon,2,MBBS,MS
6828,Dr. Umesh N,94.0,190.0,Millers Road, Bangalore,1000.0,25.0,General Surgeon,3,MBBS,MS
6829,Dr. Idris Md,99.0,340.0,Jayanagar, Bangalore,300.0,14.0,General Surgeon,2,BDS,MDS
6830,Dr. Pinky Devi Ayyappan,100.0,21.0,Jayanagar, Bangalore,700.0,19.0,General Surgeon,3,MBBS,MS
6831,Dr. Sudhakar G V,25.0,16.0,Kammana Halli, Bangalore,750.0,19.0,General Surgeon,2,MBBS,MS
6832,Dr. Monika Tripathi,98.0,65.0,Kundalahalli, Bangalore,100.0,11.0,General Surgeon,1,BDS,No_more_degree
6833,Dr. Rahul.N.S,85.0,20.0,Old Airport Road, Bangalore,900.0,20.0,General Surgeon,3,MBBS,MS
6834,Dr. Pranjal,94.0,190.0,Electronics City, Bangalore,300.0,6.0,General Surgeon,1,BDS,No_more_degree
6835,Dr. Manu Bharadwaj,94.0,190.0,JP Nagar, Bangalore,1000.0,14.0,General Surgeon,2,MBBS,DNB
6836,Dr. Sudhir B.M,94.0,190.0,Basaveshwaranagar, Bangalore,500.0,17.0,General Surgeon,3,MBBS,MS
6837,Dr. Hemanth Kumar Pandharpurkar,94.0,190.0,Old Airport Road, Bangalore,900.0,28.0,General Surgeon,3,MBBS,MS
6838,Dr. Azeez Pasha,94.0,190.0,Old Airport Road, Bangalore,900.0,23.0,General Surgeon,2,MBBS,MS
6839,Dr. B N Sreedhara Murthy,97.0,29.0,Bannerghatta Road, Bangalore,800.0,30.0,General Surgeon,3,MBBS,MS
6840,Dr. Manoj Karthik S,94.0,190.0,Rajarajeshwarinagar, Bangalore,500.0,20.0,General Surgeon,2,MBBS,MS
6841,Dr. Vinod Rangan,98.0,161.0,Banaswadi, Bangalore,300.0,20.0,General Surgeon,3,MDS,BDS
6842,Dr. D K  Ramesh,94.0,190.0,Jayanagar 9 Block, Bangalore,650.0,31.0,General Surgeon,2,MBBS,MS
6843,Dr. Gautham M,100.0,43.0,Yeshwanthpur, Bangalore,850.0,19.0,General Surgeon,3,MBBS,MS
6844,Dr. Karthik Vishwanath,94.0,190.0,Yeshwanthpur, Bangalore,700.0,15.0,General Surgeon,3,MBBS,MS
6845,Dr. Deepak Rohidekar,94.0,190.0,Malleswaram, Bangalore,650.0,31.0,General Surgeon,2,MBBS,MS
6846,Dr. Pavan Prasad B K,94.0,190.0,Nagarbhavi 2nd Stage, Bangalore,500.0,13.0,General Surgeon,4,MCh,MS
6847,Dr. ShivaPrasad G S,94.0,190.0,JP Nagar, Bangalore,800.0,14.0,General Surgeon,2,MBBS,MS
6848,Dr. G Girish,94.0,190.0,Hebbal, Bangalore,1000.0,20.0,General Surgeon,3,MBBS,MS
6849,Dr. N. Jithendran,100.0,214.0,Sampangiramnagar, Bangalore,800.0,24.0,General Surgeon,4,MBBS,MS
6850,Dr. Chandan Juneja,94.0,190.0,Millers Road, Bangalore,1000.0,23.0,General Surgeon,2,DNB,MBBS
6851,Dr. Kiran D V,100.0,12.0,Bannerghatta Road, Bangalore,200.0,20.0,General Surgeon,1,BDS,No_more_degree
6852,Dr. Sahebgowda Shetty,93.0,702.0,Rajajinagar, Bangalore,500.0,22.0,General Surgeon,3,MBBS,MS
6853,Dr. Narendra Venkataramanappa,94.0,190.0,Millers Road, Bangalore,1000.0,25.0,General Surgeon,3,MBBS,MS
6854,Dr. Durga Prasad Reddy,94.0,190.0,Ashoknagar, Bangalore,800.0,26.0,General Surgeon,3,MBBS,MS
6855,Dr. Munireddy M V,94.0,190.0,HSR Layout, Bangalore,700.0,18.0,General Surgeon,2,MS,MBBS
6856,Dr. Kuntal Deb Barma,94.0,18.0,Ashoknagar, Bangalore,1000.0,18.0,General Surgeon,3,MBBS,MD
6857,Dr. Ashok B C,94.0,179.0,Old Airport Road, Bangalore,900.0,33.0,General Surgeon,5,MBBS,MS
6858,Dr. Dinesh Bhoye,94.0,190.0,Ashoknagar, Bangalore,1000.0,12.0,General Surgeon,3,MBBS,MS
6859,Dr. Jyotirmay Hegde,94.0,190.0,Whitefield, Bangalore,800.0,14.0,General Surgeon,1,MS,No_more_degree
6860,Dr. Murali Manohar,94.0,190.0,Bannerghatta Road, Bangalore,850.0,38.0,General Surgeon,3,MBBS,MS
6861,Dr. Sujatha G,100.0,33.0,Yeshwanthpur, Bangalore,700.0,16.0,General Surgeon,1,BDS,No_more_degree
6862,Dr. Praveen C R,100.0,109.0,Whitefield, Bangalore,500.0,22.0,General Surgeon,2,MBBS,MS
6863,Dr. Roshan Varghese,100.0,74.0,Horamavu, Bangalore,300.0,15.0,General Surgeon,2,BDS,MDS
6864,Dr. Pradeep Krishna RV,94.0,190.0,Kengeri, Bangalore,900.0,14.0,General Surgeon,3,MBBS,MS
6865,Dr. Madhusudhan V.L,94.0,190.0,Richmond Town, Bangalore,600.0,12.0,General Surgeon,3,MBBS,MS
6866,Dr. Radhakrishnan C N,75.0,24.0,Old Airport Road, Bangalore,900.0,34.0,General Surgeon,4,MBBS,MS
6867,Dr. Jayanti S Thumsi,95.0,61.0,Bannerghatta Road, Bangalore,1000.0,30.0,General Surgeon,2,MBBS,MS
6868,Dr. Vivek Jawali,56.0,41.0,Bannerghatta Road, Bangalore,1050.0,47.0,General Surgeon,4,MS,MCh
6869,Dr. Tapasya Pandita,94.0,190.0,Whitefield, Bangalore,850.0,8.0,General Surgeon,3,MBBS,MS
6870,Dr. Mahesh Channabasappa Gonchikar,100.0,42.0,Malleswaram, Bangalore,850.0,29.0,General Surgeon,3,MBBS,DNB
6871,Dr. Murali Mohan .C.R,94.0,190.0,Jayanagar, Bangalore,750.0,8.0,General Surgeon,1,MDS,No_more_degree
6872,Dr. Anjan Shah,99.0,149.0,Yeshwanthpur, Bangalore,950.0,28.0,General Surgeon,2,MDS,BDS
6873,Dr. Basant Mahadevappa,96.0,24.0,Vasanthnagar, Bangalore,850.0,21.0,General Surgeon,2,MBBS,MS
6874,Dr. Anilkumar B U,94.0,190.0,Vasanthnagar, Bangalore,400.0,12.0,General Surgeon,2,MBBS,DNB
6875,Dr. M G Madhukumar,99.0,406.0,Jayanagar 4 Block, Bangalore,1000.0,25.0,General Surgeon,4,MBBS,MS
6876,Dr. Prashanth Bhat,94.0,190.0,Seshadripuram, Bangalore,740.0,11.0,General Surgeon,2,BDS,MDS
6877,Dr. Vijaya Raghava Reddy,94.0,190.0,HSR Layout, Bangalore,1000.0,21.0,General Surgeon,3,MBBS,MS
6878,Dr. Deepadnya Helekar,98.0,97.0,Kundalahalli, Bangalore,350.0,20.0,General Surgeon,1,BDS,No_more_degree
6879,Dr. Umesh G S,94.0,190.0,Bannerghatta Road, Bangalore,1000.0,15.0,General Surgeon,3,MBBS,MS
6880,Dr. Lohith U,100.0,15.0,Sarjapur Road, Bangalore,850.0,15.0,General Surgeon,3,MBBS,MS
6881,Dr. Kirti Jain,99.0,149.0,Paschim Vihar, Delhi,700.0,18.0,Otorhinolaryngologist,2,MBBS,MS
6882,Dr. Prof Padmashree J M Hans,87.0,119.0,Anand Lok, Delhi,1500.0,45.0,Otorhinolaryngologist,3,MBBS,MS
6883,Dr. W.V.B.S Ramalingam,77.0,13.0,Pusa Road, Delhi,1800.0,43.0,Otorhinolaryngologist,2,MBBS,MS
6884,Dr. Anil Kumar Monga,81.0,151.0,Model Town, Delhi,1500.0,45.0,Otorhinolaryngologist,2,MBBS,MS
6885,Dr. Virender Singh,94.0,190.0,Shalimar Bagh, Delhi,800.0,23.0,Otorhinolaryngologist,2,MBBS,MS
6886,Dr. Ashish Vashishth,59.0,22.0,Dwarka Sector 6, Delhi,900.0,13.0,Otorhinolaryngologist,3,MBBS,MS
6887,Dr. Swati Tandon,100.0,15.0,Sarita Vihar, Delhi,700.0,12.0,Otorhinolaryngologist,2,MS,MBBS
6888,Dr. Anshul Gupta,83.0,327.0,Pitampura, Delhi,800.0,18.0,Otorhinolaryngologist,2,MBBS,DNB
6889,Dr. Rahul Bhargava,94.0,35.0,Rohini Sector 15, Delhi,500.0,15.0,Otorhinolaryngologist,3,MBBS,MS
6890,Dr. Dhingra P. L.,94.0,190.0,Sarita Vihar, Delhi,2000.0,60.0,Otorhinolaryngologist,2,MBBS,MS
6891,Dr. Swapan Kumar Sarkar,98.0,42.0,Krishna Nagar, Delhi,700.0,27.0,Otorhinolaryngologist,2,MBBS,DNB
6892,Dr. Noor Ul Din Malik,94.0,190.0,Sarita Vihar, Delhi,1500.0,16.0,Otorhinolaryngologist,2,MBBS,MS
6893,Dr. Rohit Saxena,94.0,190.0,Patparganj, Delhi,800.0,24.0,Otorhinolaryngologist,2,MBBS,MS
6894,Dr. Ankush Sayal,100.0,12.0,Safdarjung Enclave, Delhi,1000.0,17.0,Otorhinolaryngologist,3,MBBS,DNB
6895,Dr. Ajit Man Singh,82.0,11.0,Panchsheel Park, Delhi,1500.0,35.0,Otorhinolaryngologist,3,MBBS,MS
6896,Dr. Payal Bhattacharjee,100.0,12.0,Dwarka Sector 12, Delhi,800.0,13.0,Otorhinolaryngologist,2,MBBS,MS
6897,Dr. Neeru Chugh Dhingra,97.0,31.0,Pitampura, Delhi,700.0,21.0,Otorhinolaryngologist,3,MBBS,MS
6898,Dr. Sourav,94.0,190.0,Malviya Nagar, Delhi,900.0,14.0,Otorhinolaryngologist,2,MBBS,MS
6899,Dr. T K Majumdar,94.0,190.0,Vasant Kunj, Delhi,900.0,55.0,Otorhinolaryngologist,2,MBBS,MS
6900,Dr. Sharad Kumar Singhi,85.0,26.0,Vigyan Vihar, Delhi,1000.0,27.0,Otorhinolaryngologist,2,MS,MBBS
6901,Dr. Yatin Sethi,91.0,164.0,Ashok Vihar Phase 2, Delhi,1000.0,20.0,Otorhinolaryngologist,2,MBBS,MS
6902,Dr. Shomeshwar Singh,92.0,99.0,Malviya Nagar, Delhi,1600.0,29.0,Otorhinolaryngologist,2,MBBS,MS
6903,Dr. Nafisa Parveen,92.0,60.0,Azadpur, Delhi,500.0,17.0,Otorhinolaryngologist,2,MBBS,MS
6904,Dr. Atul Ahuja,94.0,190.0,Sarita Vihar, Delhi,1500.0,33.0,Otorhinolaryngologist,2,MS,MBBS
6905,Dr. Anup Sabherwal,92.0,134.0,Shalimar Bagh, Delhi,1000.0,26.0,Otorhinolaryngologist,2,MBBS,MS
6906,Dr. Ankit Gupta,100.0,26.0,Janakpuri, Delhi,500.0,12.0,Otorhinolaryngologist,2,MBBS,Diploma
6907,Dr. Sumit Mrig,85.0,263.0,Saket, Delhi,1500.0,21.0,Otorhinolaryngologist,3,MS,DNB
6908,Dr. Sharad Maheswari,63.0,51.0,Patparganj, Delhi,800.0,41.0,Otorhinolaryngologist,2,MBBS,MS
6909,Dr. B K Agarwal,98.0,1409.0,Vikas Puri, Delhi,800.0,38.0,Otorhinolaryngologist,2,MBBS,MS
6910,Dr. Shikhar Gupta,98.0,175.0,Rohini Sector 9, Delhi,600.0,11.0,Otorhinolaryngologist,2,DNB,MBBS
6911,Dr. Meena Nihalani,96.0,374.0,Patparganj, Delhi,800.0,23.0,Otorhinolaryngologist,2,MS,MBBS
6912,Dr. Kamal Goyal,93.0,168.0,Dwarka, Delhi,700.0,15.0,Otorhinolaryngologist,3,MS,DNB
6913,Dr. Shweta Nangia,99.0,147.0,Green Park, Delhi,1000.0,13.0,Otorhinolaryngologist,2,DNB,MBBS
6914,Dr. Chanchal Pal,72.0,39.0,Sarita Vihar, Delhi,1500.0,39.0,Otorhinolaryngologist,2,MBBS,MS
6915,Dr. Sameer Sethi,80.0,41.0,Shalimar Bagh, Delhi,1000.0,21.0,Otorhinolaryngologist,2,MBBS,MS
6916,Dr. Neha Sethi,75.0,12.0,Mayur Vihar Ph-III, Delhi,600.0,15.0,Otorhinolaryngologist,3,MBBS,Diploma
6917,Dr. Sandeep Sindhu,93.0,15.0,Sarita Vihar, Delhi,1500.0,38.0,Otorhinolaryngologist,2,MBBS,MS
6918,Dr. Geeta Kathuria,94.0,190.0,Okhla, Delhi,1500.0,24.0,Otorhinolaryngologist,3,MBBS,MS
6919,Dr. Ashok Vaid,94.0,190.0,Shalimar Bagh, Delhi,1500.0,47.0,Otorhinolaryngologist,2,MBBS,MS
6920,Dr. Sanjay Kumar Gudwani,94.0,190.0,Okhla, Delhi,1500.0,31.0,Otorhinolaryngologist,2,MBBS,MS
6921,Dr. Tanmay Bansal,90.0,30.0,Dilshad Garden, Delhi,700.0,19.0,Otorhinolaryngologist,2,MBBS,DNB
6922,Dr. J S S Bhatia,96.0,24.0,Hari Nagar, Delhi,800.0,11.0,Otorhinolaryngologist,2,MBBS,DNB
6923,Dr. Munish Taneja,90.0,77.0,Dwarka, Delhi,600.0,26.0,Otorhinolaryngologist,2,MBBS,MS
6924,Dr. Aashima Chopra,97.0,30.0,Greater Kailash Part 1, Delhi,1000.0,10.0,Otorhinolaryngologist,2,MBBS,DNB
6925,Dr. Meensakshi C Jain,84.0,25.0,CR Park, Delhi,1500.0,31.0,Otorhinolaryngologist,2,MS,MBBS
6926,Dr. P.K.Garg,94.0,190.0,Patparganj, Delhi,800.0,17.0,Otorhinolaryngologist,3,MS,MBBS
6927,Dr. Rajesh Mishra,58.0,12.0,Rohini Sector 15, Delhi,1000.0,31.0,Otorhinolaryngologist,3,MBBS,MS
6928,Dr. Mala Bhattacharjee,94.0,190.0,Patparganj, Delhi,800.0,28.0,Otorhinolaryngologist,2,MBBS,MS
6929,Dr. Gita Gangadharan Shrivastav,84.0,19.0,Patparganj, Delhi,1000.0,35.0,Otorhinolaryngologist,2,MBBS,MS
6930,Dr. Manni Hingorani,96.0,67.0,South Extension 1, Delhi,1200.0,21.0,Otorhinolaryngologist,2,MBBS,MS
6931,Dr. Kalpana Nagpal,60.0,15.0,Sarita Vihar, Delhi,2000.0,33.0,Otorhinolaryngologist,3,MBBS,MS
6932,Dr. Sneha Goel,94.0,190.0,Madhu Vihar, Delhi,600.0,8.0,Otorhinolaryngologist,2,MBBS,MS
6933,Dr. Anuj Singhal,94.0,190.0,Panchsheel Park, Delhi,1500.0,31.0,Otorhinolaryngologist,2,MBBS,MS
6934,Dr. Anurag Jain,94.0,190.0,Patparganj, Delhi,1000.0,27.0,Otorhinolaryngologist,2,MBBS,MS
6935,Dr. Vineet Narula,91.0,55.0,Saket, Delhi,1300.0,16.0,Otorhinolaryngologist,2,MBBS,MS
6936,Dr. Swati Singhal,96.0,23.0,Vasant Kunj, Delhi,700.0,11.0,Otorhinolaryngologist,2,MBBS,MS
6937,Dr. Neha Sood,50.0,12.0,Pusa Road, Delhi,1800.0,22.0,Otorhinolaryngologist,2,MBBS,DNB
6938,Dr. D Jijina,94.0,35.0,Panchsheel Park, Delhi,1500.0,43.0,Otorhinolaryngologist,2,MBBS,MS
6939,Dr. Manish Gupta,99.0,82.0,Greater Kailash Part 1, Delhi,1000.0,23.0,Otorhinolaryngologist,2,MBBS,MS
6940,Dr. Gaurav Mahajan,94.0,190.0,Preet Vihar, Delhi,600.0,18.0,Otorhinolaryngologist,2,MBBS,DNB
6941,Dr. Shakuntala Naglot,94.0,190.0,Saket, Delhi,1000.0,19.0,Otorhinolaryngologist,2,MBBS,MS
6942,Dr. Sowrabh Arora,94.0,190.0,Patparganj, Delhi,800.0,17.0,Otorhinolaryngologist,2,MBBS,DNB
